D_TEMPORAL_0;D_CNAE09_0;D_ESTRATO_ASALARIADOS_0;D_TERRITORIO_0;D_EPD_TAMANOEMPRESA_0;INDICATOR;OBS_VALUE;FREQ
2017;7663;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7716;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7859;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7958;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7888;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8031;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8094;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8165;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8255;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;6949;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7058;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7605;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;838683;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;838684;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;838685;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7627;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7663;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7716;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7859;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7958;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7888;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8031;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8094;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8165;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8255;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;6949;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7058;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7605;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;838683;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;838684;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;838685;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7627;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7663;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7716;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7859;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7958;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7888;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;8031;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;8165;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;8255;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2020;6949;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;6.204189949229617;A
2020;7058;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;3.5496667491198535;A
2020;7605;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;3.758152704997423;A
2020;838683;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;8.005358007400275;A
2020;838684;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;0.5732181797429153;A
2020;838685;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;1.2921004585912645;A
2020;7627;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;6.051215837470658;A
2020;7663;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;0.4123342342089697;A
2020;7716;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;8.972248975812072;A
2020;7859;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;6.1026610024270855;A
2020;7958;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;19.20256519666067;A
2020;7888;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;6.382320485261782;A
2020;8031;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;17.91358678779974;A
2020;8165;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;9.966944385427805;A
2020;8255;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;5.645921234131583;A
2021;6949;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;12.578133748938061;A
2021;7058;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;10.255415174666515;A
2021;7605;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;14.906250527478681;A
2021;838683;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;10.4680248299342;A
2021;838684;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;1.0520364636600201;A
2021;838685;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;5.299128775069934;A
2021;7627;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;12.902900389169627;A
2021;7663;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;3.1633038676873073;A
2021;7716;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;16.359541042224947;A
2021;7859;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;11.149506650883463;A
2021;7958;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;29.382368042173248;A
2021;7888;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;16.951732058555805;A
2021;8031;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;23.53687179387827;A
2021;8094;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;23.3269373213616;A
2021;8165;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;13.5382076775687;A
2021;8255;38282;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;15.887087899839006;A
2016;6949;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7058;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7605;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;838683;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;838684;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;838685;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7627;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7663;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7716;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7859;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7958;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7888;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;8031;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;8165;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;8255;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;6949;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7058;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7605;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;838683;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;838684;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7627;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7663;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7716;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7859;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7958;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7888;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8031;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8094;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8165;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8255;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;6949;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7058;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7605;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;838683;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;838684;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;838685;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7627;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7663;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7716;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7859;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7958;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7888;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8031;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8094;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8165;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8255;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;6949;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7058;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7605;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;838683;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;838684;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;838685;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7627;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7663;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7716;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7859;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7958;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7888;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;8031;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;8165;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;8255;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2020;6949;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;5.397086374752469;A
2020;7058;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;3.1263703676433128;A
2020;7605;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;3.9244651128166206;A
2020;838683;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;8.112390867316131;A
2020;838684;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2020;838685;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2020;7627;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;4.089262765079994;A
2020;7663;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;0.45054729850302433;A
2020;7716;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;7.8686754041831755;A
2020;7859;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;5.172587832857363;A
2020;7958;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;17.499316329077047;A
2020;7888;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;5.2300861205537;A
2020;8031;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;14.689505776904998;A
2020;8165;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;9.032279025806256;A
2020;8255;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;5.137465987277005;A
2021;6949;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;12.329517301006392;A
2021;7058;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;10.451005790384906;A
2021;7605;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;16.71692348031456;A
2021;838683;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;9.16581823070637;A
2021;838684;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2021;838685;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;4.6412998042653655;A
2021;7627;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;8.51485148875244;A
2021;7663;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;2.7817680466438564;A
2021;7716;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;16.164931843746626;A
2021;7859;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;10.776475813226305;A
2021;7958;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;29.393950190700462;A
2021;7888;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;17.23317921058534;A
2021;8031;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;20.108789851241855;A
2021;8094;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;23.419150860124862;A
2021;8165;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;12.19869931752445;A
2021;8255;24142;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;17.79793153559572;A
2016;6949;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7058;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7605;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;838683;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;838684;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;838685;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7627;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7663;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7716;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7859;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7958;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7888;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;8031;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;8165;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;8255;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;6949;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7058;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7605;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;838683;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;838684;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7627;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7663;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7716;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7859;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7958;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7888;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8031;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8094;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8165;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;8255;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;6949;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7058;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7605;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;838683;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;838684;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;838685;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7627;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7663;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7716;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7859;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7958;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;7888;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8031;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8094;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8165;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2018;8255;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;6949;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7058;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7605;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;838683;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;838684;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;838685;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7627;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7663;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7716;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7859;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7958;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;7888;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;8031;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;8165;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2019;8255;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2020;6949;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;9.630589626738496;A
2020;7058;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;3.2952823067639034;A
2020;7605;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;2.677339907851993;A
2020;838683;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2020;838684;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2020;838685;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;5.198575717825491;A
2020;7627;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;7.3686251683660124;A
2020;7663;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2020;7716;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;14.063722493487992;A
2020;7859;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;10.64868788652438;A
2020;7958;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;29.878714290937193;A
2020;7888;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;8.017173397768598;A
2020;8031;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;27.3939955804472;A
2020;8165;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;13.943306355150273;A
2020;8255;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;6.413876247520384;A
2021;6949;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;12.706839390535073;A
2021;7058;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;6.130492262540659;A
2021;7605;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2021;838683;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;15.093468728624707;A
2021;838684;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;4.975124378109453;A
2021;838685;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;5.4144196864177365;A
2021;7627;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;16.666666666666664;A
2021;7663;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;6.913849755082646;A
2021;7716;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;16.62321729974851;A
2021;7859;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;11.285175445227239;A
2021;7958;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;29.56686281041252;A
2021;7888;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;16.529916696180166;A
2021;8031;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;36.5740740619856;A
2021;8094;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;20.454545463842972;A
2021;8165;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;25.494974107195628;A
2021;8255;24097;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;5.793740143452648;A
2016;6949;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7058;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7605;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;838683;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;838684;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;838685;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7627;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7663;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7716;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7859;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7958;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;7888;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;8031;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;8165;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2016;8255;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;6949;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
2017;7058;38221;3143;38435;% de empresas que realizaron análisis de Big Data con sus propios empleados;;A
