ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
57644;016;(016) 016. Otros tumores malignos digestivos;016. Otros tumores malignos digestivos;57731;19
57645;017;(017) 017. Tumor maligno de la laringe;017. Tumor maligno de la laringe;57731;20
57646;018;(018) 018. Tumor maligno de la tráquea, de los bronquios y del pulmón;018. Tumor maligno de la tráquea, de los bronquios y del pulmón;57731;21
57647;019;(019) 019. Otros tumores malignos respiratorios e intratorácicos;019. Otros tumores malignos respiratorios e intratorácicos;57731;22
57648;020;(020) 020. Tumores malignos del hueso y de los cartílagos articulares;020. Tumores malignos del hueso y de los cartílagos articulares;57731;23
57649;021;(021) 021. Melanoma maligno de la piel;021. Melanoma maligno de la piel;57731;24
57650;022;(022) 022. Otros tumores malignos de la piel y de los tejidos blandos;022. Otros tumores malignos de la piel y de los tejidos blandos;57731;25
57651;023;(023) 023. Tumor maligno de la mama;023. Tumor maligno de la mama;57731;26
57652;024;(024) 024. Tumor maligno del cuello del útero;024. Tumor maligno del cuello del útero;57731;27
57653;025;(025) 025. Tumor maligno de otras partes del útero;025. Tumor maligno de otras partes del útero;57731;28
57654;026;(026) 026. Tumor maligno del ovario;026. Tumor maligno del ovario;57731;29
57655;027;(027) 027. Tumores malignos de otros órganos genitales femeninos;027. Tumores malignos de otros órganos genitales femeninos;57731;30
57656;028;(028) 028. Tumor maligno de la próstata;028. Tumor maligno de la próstata;57731;31
57657;029;(029) 029. Tumores malignos de otros órganos genitales masculinos;029. Tumores malignos de otros órganos genitales masculinos;57731;32
57658;030;(030) 030. Tumor maligno del riñón, excepto pelvis renal;030. Tumor maligno del riñón, excepto pelvis renal;57731;33
57659;031;(031) 031. Tumor maligno de la vejiga;031. Tumor maligno de la vejiga;57731;34
57660;032;(032) 032. Otros tumores malignos de las vías urinarias;032. Otros tumores malignos de las vías urinarias;57731;35
57661;033;(033) 033. Tumor maligno del encéfalo;033. Tumor maligno del encéfalo;57731;36
57662;034;(034) 034. Otros tumores malignos neurológicos y endocrinos;034. Otros tumores malignos neurológicos y endocrinos;57731;37
57663;035;(035) 035. Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados;035. Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados;57731;38
57664;036;(036) 036. Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines (excepto leucemia);036. Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines (excepto leucemia);57731;39
57665;037;(037) 037. Leucemia;037. Leucemia;57731;40
57666;038;(038) 038. Tumores in situ;038. Tumores in situ;57731;41
57667;039;(039) 039. Tumores benignos;039. Tumores benignos;57731;42
57668;040;(040) 040. Síndrome mielodisplásico;040. Síndrome mielodisplásico;57731;43
57669;041;(041) 041. Otros tumores de comportamiento incierto o desconocido;041. Otros tumores de comportamiento incierto o desconocido;57731;44
57670;042;(042) 042. Enfermedades de la sangre y de los órganos hematopoyéticos;042. Enfermedades de la sangre y de los órganos hematopoyéticos;57731;45
57671;043;(043) 043. Ciertos trastornos que afectan al mecanismo de la inmunidad;043. Ciertos trastornos que afectan al mecanismo de la inmunidad;57731;46
57672;044;(044) 044. Diabetes mellitus;044. Diabetes mellitus;57731;47
57673;045;(045) 045. Otras enfermedades endocrinas, nutricionales y metabólicas;045. Otras enfermedades endocrinas, nutricionales y metabólicas;57731;48
57674;046;(046) 046. Trastornos mentales orgánicos, senil y presenil;046. Trastornos mentales orgánicos, senil y presenil;57731;49
57675;047;(047) 047. Trastornos mentales debidos al uso de alcohol;047. Trastornos mentales debidos al uso de alcohol;57731;50
57676;048;(048) 048. Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);048. Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía);57731;51
57677;049;(049) 049. Otros trastornos mentales y del comportamiento;049. Otros trastornos mentales y del comportamiento;57731;52
57678;050;(050) 050. Meningitis (otras en 003);050. Meningitis (otras en 003);57731;53
57679;051;(051) 051. Enfermedad de Alzheimer;051. Enfermedad de Alzheimer;57731;54
57680;052;(052) 052. Otras enfermedades del sistema nervioso y de los órganos de los sentidos;052. Otras enfermedades del sistema nervioso y de los órganos de los sentidos;57731;55
57681;053;(053) 053. Enfermedades cardiacas reumáticas crónicas;053. Enfermedades cardiacas reumáticas crónicas;57731;56
57682;054;(054) 054. Enfermedades hipertensivas;054. Enfermedades hipertensivas;57731;57
57683;055;(055) 055. Infarto agudo de miocardio;055. Infarto agudo de miocardio;57731;58
57684;056;(056) 056. Otras enfermedades isquémicas del corazón;056. Otras enfermedades isquémicas del corazón;57731;59
57685;057;(057) 057. Insuficiencia cardiaca;057. Insuficiencia cardiaca;57731;60
57686;058;(058) 058. Otras enfermedades del corazón;058. Otras enfermedades del corazón;57731;61
57687;059;(059) 059. Enfermedades cerebrovasculares;059. Enfermedades cerebrovasculares;57731;62
57688;060;(060) 060. Aterosclerosis;060. Aterosclerosis;57731;63
57689;061;(061) 061. Otras enfermedades de los vasos sanguíneos;061. Otras enfermedades de los vasos sanguíneos;57731;64
57690;062;(062) 062. Influenza (gripe) (incluye gripe aviar y gripe A);062. Influenza (gripe) (incluye gripe aviar y gripe A);57731;65
57691;063;(063) 063. Neumonía;063. Neumonía;57731;66
57692;064;(064) 064. Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);064. Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);57731;67
57693;065;(065) 065. Asma;065. Asma;57731;68
57694;066;(066) 066. Insuficiencia respiratoria;066. Insuficiencia respiratoria;57731;69
57695;067;(067) 067. Otras enfermedades del sistema respiratorio;067. Otras enfermedades del sistema respiratorio;57731;70
57696;068;(068) 068. Úlcera de estómago, duodeno y yeyuno;068. Úlcera de estómago, duodeno y yeyuno;57731;71
57697;069;(069) 069. Enteritis y colitis no infecciosas;069. Enteritis y colitis no infecciosas;57731;72
57698;070;(070) 070. Enfermedad vascular intestinal;070. Enfermedad vascular intestinal;57731;73
57699;071;(071) 071. Cirrosis y otras enfermedades crónicas del hígado;071. Cirrosis y otras enfermedades crónicas del hígado;57731;74
57700;072;(072) 072. Otras enfermedades del sistema digestivo;072. Otras enfermedades del sistema digestivo;57731;75
57701;073;(073) 073. Enfermedades de la piel y del tejido subcutáneo;073. Enfermedades de la piel y del tejido subcutáneo;57731;76
57702;074;(074) 074. Artritis reumatoide y osteoartrosis;074. Artritis reumatoide y osteoartrosis;57731;77
57703;075;(075) 075. Osteoporosis y fractura patológica;075. Osteoporosis y fractura patológica;57731;78
57704;076;(076) 076. Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;076. Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;57731;79
57705;077;(077) 077. Enfermedades del riñón y del uréter;077. Enfermedades del riñón y del uréter;57731;80
57706;078;(078) 078. Enfermedades de los órganos genitales masculinos;078. Enfermedades de los órganos genitales masculinos;57731;81
57707;079;(079) 079. Enfermedades de los órganos genitales femeninos y trastornos de la mama;079. Enfermedades de los órganos genitales femeninos y trastornos de la mama;57731;82
57708;080;(080) 080. Otras enfermedades del sistema genitourinario;080. Otras enfermedades del sistema genitourinario;57731;83
57709;081;(081) 081. Embarazo, parto y puerperio;081. Embarazo, parto y puerperio;57731;84
57710;082;(082) 082. Afecciones originadas en el periodo perinatal;082. Afecciones originadas en el periodo perinatal;57731;85
57711;083;(083) 083. Malformaciones congénitas del sistema nervioso;083. Malformaciones congénitas del sistema nervioso;57731;86
57712;084;(084) 084. Malformaciones congénitas del sistema circulatorio;084. Malformaciones congénitas del sistema circulatorio;57731;87
57713;085;(085) 085. Otras malformaciones congénitas, deformidades y anomalías cromosómicas;085. Otras malformaciones congénitas, deformidades y anomalías cromosómicas;57731;88
57714;086;(086) 086. Paro cardiaco, muerte sin asistencia y otra causa desconocida de mortalidad;086. Paro cardiaco, muerte sin asistencia y otra causa desconocida de mortalidad;57731;89
57715;087;(087) 087. Senilidad;087. Senilidad;57731;90
57716;088;(088) 088. Muerte súbita infantil;088. Muerte súbita infantil;57731;91
57717;089;(089) 089. Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;089. Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;57731;92
57718;090;(090) 090. Accidentes de tráfico;090. Accidentes de tráfico;57731;93
57719;091;(091) 091. Otros accidentes de transporte;091. Otros accidentes de transporte;57731;94
57720;092;(092) 092. Caídas accidentales;092. Caídas accidentales;57731;95
57721;093;(093) 093. Ahogamiento, sumersión y sofocación accidentales;093. Ahogamiento, sumersión y sofocación accidentales;57731;96
57722;094;(094) 094. Accidentes por fuego, humo y sustancias calientes;094. Accidentes por fuego, humo y sustancias calientes;57731;97
57723;095;(095) 095. Envenenamiento accidental por psicofármacos y drogas de abuso;095. Envenenamiento accidental por psicofármacos y drogas de abuso;57731;98
57724;096;(096) 096. Otros envenenamientos accidentales;096. Otros envenenamientos accidentales;57731;99
57725;097;(097) 097. Otros accidentes;097. Otros accidentes;57731;100
57726;098;(098) 098. Suicidio y lesiones autoinfligidas;098. Suicidio y lesiones autoinfligidas;57731;101
57727;099;(099) 099. Agresiones (homicidio);099. Agresiones (homicidio);57731;102
57728;100;(100) 100. Eventos de intención no determinada;100. Eventos de intención no determinada;57731;103
57729;101;(101) 101. Complicaciones de la atención médica y quirúrgica;101. Complicaciones de la atención médica y quirúrgica;57731;104
57730;102;(102) 102. Otras causas externas y sus efectos tardíos;102. Otras causas externas y sus efectos tardíos;57731;105
518290;103;(103) 103. COVID-19;103. COVID-19;57731;106
57732;NC;(NC) No consta;No consta;57731;107
818511;PC;(PC) En proceso de codificación;En proceso de codificación;57731;108
