TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;20.468657952828384;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;7.480127984333985;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;13.16486188545947;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;11.442097722027775;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;11.96144506822012;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;3.463067603478389;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;11.574162170149084;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;12.201248482825982;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;18.023276801970855;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;14.239908171009038;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;9.083730591429843;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;16.259629448094906;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;16.37930859111283;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;19.914291971189307;A
2008;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;5.5578999764118135;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;11.493344094435077;A
2010;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;12.026596354215068;A
2011;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;14.526316720621512;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;14.499170376134288;A
2013;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;14.185824376893292;A
2014;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;10.624302987332577;A
2015;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;13.635840645939895;A
2016;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;15.200259802309098;A
2017;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;21.732152896197487;A
2018;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;12.878323854743737;A
2019;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;14.368025123528435;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;18.645835556903545;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;18.0097829219004;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;17.865078660418256;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;20.195640827601107;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;19.28815937599215;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;16.240204071452574;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;24.830254790062067;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;22.439835417943492;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;29.256121870070785;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;23.956368411552624;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;23.504230199123416;A
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;25.43562595536219;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;22.052830887616963;A
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;21.237926664706265;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;22.43181762395306;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;15.962173109602823;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;22.18698748143678;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;23.325507897187226;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;11.037686524086032;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;26.473968270026067;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;27.866796599979153;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;33.904685637035;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;24.551321751340108;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;23.80471540846332;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;27.491397784007752;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;19.44587118503599;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;23.05266305953029;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;13.959979187307464;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;19.601908469710622;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;18.421084349936315;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;15.627247135969105;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;21.211021923816606;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;23.38006332648157;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;17.538311141306053;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;25.09027344061349;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;23.44565586545535;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;23.24892869918862;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;23.689255231032902;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;24.11880332344129;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_2PCT_COMP_TOTA;19.88896176450918;A
2008;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;8.473185898961113;A
2009;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;12.3029760041496;A
2010;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;13.237478177329137;A
2011;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.458506014621475;A
2012;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;7.890436707657752;A
2013;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.229005568877268;A
2014;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;15.028852092282783;A
2015;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;19.455719434077395;A
2016;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;15.714061953417776;A
2017;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;16.126855405920068;A
2018;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.607240114801066;A
2019;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.004348510536527;A
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;15.305067040926001;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;3.741532516888562;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;9.889565191441182;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;6.752664595816453;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;9.767333326194548;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;1.453566373079383;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;7.193002868729422;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;9.2105682889725;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;13.04623529341631;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;9.623797204101622;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;4.993702024798029;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;11.888311711037677;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;9.662718130234113;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;8.645447718957989;A
2008;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;3.923060489604952;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;10.711506294723524;A
2010;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;11.5567420703664;A
2011;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;13.637822360716179;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;1.8725109846493302;A
2013;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;5.0674819049875115;A
2014;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;8.82104472458362;A
2015;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;10.637335441972954;A
2016;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;9.550224769743497;A
2017;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;20.016989557791252;A
2018;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;6.065756926077377;A
2019;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;12.70228470489266;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;15.031632320464483;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.923356310733757;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.262662246310626;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;16.642248968251668;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;16.71197255537418;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;12.437983785380146;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;18.98637851233288;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;18.003097358848443;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;23.69681418324264;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;19.56700972965153;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;18.9401111182317;A
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;17.941836560744797;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;15.900221319180313;A
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;17.754425505254076;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;19.52469300989505;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.841268751711858;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;17.805585892573713;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;22.45650222185061;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;10.557864974638015;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;22.625189951600003;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;21.772697821704785;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;30.080543767868313;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;21.05741795367688;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;20.3572273533872;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;18.23403945127275;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.508855169010213;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;19.427532594401022;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;10.709343575887285;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;13.734553520157238;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;15.605560016689207;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;11.503054162826288;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.234369489784568;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;15.775981231342131;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;14.598468587396015;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;17.975982718439457;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;18.287631788705458;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;17.736085465149078;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;17.693611263330048;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;17.00285597499972;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_5PCT_COMP_TOTA;16.51073923546446;A
2008;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;7.057116055808111;A
2009;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;9.053050193976807;A
2010;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;8.836954473582516;A
2011;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;11.997541426226679;A
2012;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;6.734645395506908;A
2013;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;10.17033435201327;A
2014;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;12.554240202912009;A
2015;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;14.30018827599916;A
2016;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;12.260035017258343;A
2017;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;11.062708036424668;A
2018;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;11.361291612672465;A
2019;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;10.207246859450782;A
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;10.711726147125475;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;2.660862178119178;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;6.002670737450997;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;5.070230487507053;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;6.579773522277184;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;1.453566373079383;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;4.362935971410658;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;6.76685588821012;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;7.298678152619352;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;4.803885103815937;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;3.0486991982858114;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;5.336100176653036;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;6.455063532042009;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;6.151727191431454;A
2008;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;3.906329764076605;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;8.253137448174835;A
2010;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;5.923871802068224;A
2011;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;13.342215385071151;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;0.4124527461481999;A
2013;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;4.097480344456616;A
2014;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;8.448705848757688;A
2015;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;9.826711386250444;A
2016;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;7.64895772634627;A
2017;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;5.171723793416668;A
2018;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;6.023615437332879;A
2019;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;4.091232469620451;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;9.273045206142429;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;12.056008222566653;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;10.805522068640379;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;11.780190983083978;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;13.653617554058513;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;10.911914978249449;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;13.761218760413222;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;15.084782172154721;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;17.643811137599695;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;16.178828591921032;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_COMP_COME_ELEC_SON_GE_10PCT_COMP_TOTA;15.408150690878369;A
